"Account","Date","KWh","month","day","year","hour","DayofWeek","WeekDay","Peakhour","Temperature","KWh_Class"
999999999,"1/1/2014",78.405,1,1,2014,0,3,1,1,23,"Optimal"
999999999,"1/1/2014",76.425,1,1,2014,1,3,1,1,21.9,"Optimal"
999999999,"1/1/2014",78.015,1,1,2014,2,3,1,1,21.9,"Optimal"
999999999,"1/1/2014",78.12,1,1,2014,3,3,1,1,21.9,"Optimal"
999999999,"1/1/2014",77.535,1,1,2014,4,3,1,1,21,"Optimal"
999999999,"1/1/2014",104.099999,1,1,2014,5,3,1,1,21,"Optimal"
999999999,"1/1/2014",158.264998,1,1,2014,6,3,1,0,21,"Above_Normal"
999999999,"1/1/2014",249.164995,1,1,2014,7,3,1,0,19.9,"Above_Normal"
999999999,"1/1/2014",240.524994,1,1,2014,8,3,1,0,23,"Above_Normal"
999999999,"1/1/2014",224.069994,1,1,2014,9,3,1,0,24.1,"Above_Normal"
999999999,"1/1/2014",223.394993,1,1,2014,10,3,1,0,26.1,"Above_Normal"
999999999,"1/1/2014",215.039996,1,1,2014,11,3,1,0,26.1,"Above_Normal"
999999999,"1/1/2014",210.675,1,1,2014,12,3,1,0,27,"Above_Normal"
999999999,"1/1/2014",196.049998,1,1,2014,13,3,1,0,28,"Above_Normal"
999999999,"1/1/2014",196.559993,1,1,2014,14,3,1,0,27,"Above_Normal"
999999999,"1/1/2014",151.829996,1,1,2014,15,3,1,0,27,"Above_Normal"
999999999,"1/1/2014",103.739998,1,1,2014,16,3,1,0,26.1,"Optimal"
999999999,"1/1/2014",99.584999,1,1,2014,17,3,1,0,25,"Optimal"
999999999,"1/1/2014",97.589998,1,1,2014,18,3,1,0,24.1,"Optimal"
999999999,"1/1/2014",91.47,1,1,2014,19,3,1,1,24.1,"Optimal"
999999999,"1/1/2014",93.6,1,1,2014,20,3,1,1,23,"Optimal"
999999999,"1/1/2014",79.35,1,1,2014,21,3,1,1,21.9,"Optimal"
999999999,"1/1/2014",76.44,1,1,2014,22,3,1,1,23,"Optimal"
999999999,"1/1/2014",78.975,1,1,2014,23,3,1,1,23,"Optimal"
999999999,"1/2/2014",78.66,1,2,2014,0,4,1,1,21,"Optimal"
999999999,"1/2/2014",77.385,1,2,2014,1,4,1,1,20.1666666666667,"Optimal"
999999999,"1/2/2014",79.485,1,2,2014,2,4,1,1,19.2,"Optimal"
999999999,"1/2/2014",83.685,1,2,2014,3,4,1,1,19.2,"Optimal"
999999999,"1/2/2014",162.194999,1,2,2014,4,4,1,1,19.2,"Above_Normal"
999999999,"1/2/2014",170.474997,1,2,2014,5,4,1,1,19.2666666666667,"Above_Normal"
999999999,"1/2/2014",205.874997,1,2,2014,6,4,1,0,19.2666666666667,"Above_Normal"
999999999,"1/2/2014",264.044997,1,2,2014,7,4,1,0,19.2,"Above_Normal"
999999999,"1/2/2014",263.534995,1,2,2014,8,4,1,0,19.5666666666667,"Above_Normal"
999999999,"1/2/2014",269.009995,1,2,2014,9,4,1,0,24.1,"Above_Normal"
999999999,"1/2/2014",80.82,1,2,2014,10,4,1,0,25.8,"Optimal"
999999999,"1/2/2014",33.45,1,2,2014,11,4,1,0,24.5666666666667,"Optimal"
999999999,"1/2/2014",24.825,1,2,2014,12,4,1,0,24.1,"Optimal"
999999999,"1/2/2014",28.995,1,2,2014,13,4,1,0,25.8333333333333,"Optimal"
999999999,"1/2/2014",20.775,1,2,2014,14,4,1,0,19.9,"Optimal"
999999999,"1/2/2014",6,1,2,2014,15,4,1,0,13.95,"Optimal"
999999999,"1/2/2014",91.3240950745957,1,2,2014,16,4,1,0,12.1333333333333,"Optimal"
999999999,"1/2/2014",91.1477535226091,1,2,2014,17,4,1,0,10.3,"Optimal"
999999999,"1/2/2014",90.9714119706225,1,2,2014,18,4,1,0,8.1,"Optimal"
999999999,"1/2/2014",90.795070418636,1,2,2014,19,4,1,1,6.1,"Optimal"
999999999,"1/2/2014",90.6187288666494,1,2,2014,20,4,1,1,6.45,"Optimal"
999999999,"1/2/2014",90.4423873146628,1,2,2014,21,4,1,1,4.45,"Optimal"
999999999,"1/2/2014",90.2660457626762,1,2,2014,22,4,1,1,3.1,"Optimal"
999999999,"1/2/2014",90.0897042106897,1,2,2014,23,4,1,1,2.76666666666667,"Optimal"
999999999,"1/3/2014",94.5155337733727,1,3,2014,0,5,1,1,1.56666666666667,"Optimal"
999999999,"1/3/2014",94.3391922213861,1,3,2014,1,5,1,1,1.9,"Optimal"
999999999,"1/3/2014",94.1628506693995,1,3,2014,2,5,1,1,1.9,"Optimal"
999999999,"1/3/2014",93.986509117413,1,3,2014,3,5,1,1,1.9,"Optimal"
999999999,"1/3/2014",93.8101675654264,1,3,2014,4,5,1,1,1.65,"Optimal"
999999999,"1/3/2014",93.6338260134398,1,3,2014,5,5,1,1,3.1,"Optimal"
999999999,"1/3/2014",6.975,1,3,2014,6,5,1,0,3.1,"Optimal"
999999999,"1/3/2014",50.79,1,3,2014,7,5,1,0,3.9,"Optimal"
999999999,"1/3/2014",51.945,1,3,2014,8,5,1,0,5,"Optimal"
999999999,"1/3/2014",40.275,1,3,2014,9,5,1,0,6.1,"Optimal"
999999999,"1/3/2014",41.1,1,3,2014,10,5,1,0,8.8,"Optimal"
999999999,"1/3/2014",40.995,1,3,2014,11,5,1,0,9.75,"Optimal"
999999999,"1/3/2014",40.095,1,3,2014,12,5,1,0,12,"Optimal"
999999999,"1/3/2014",39.06,1,3,2014,13,5,1,0,14,"Optimal"
999999999,"1/3/2014",37.785,1,3,2014,14,5,1,0,14,"Optimal"
999999999,"1/3/2014",20.295,1,3,2014,15,5,1,0,12.9,"Optimal"
999999999,"1/3/2014",91.6940689415875,1,3,2014,16,5,1,0,10.9,"Optimal"
999999999,"1/3/2014",91.5177273896009,1,3,2014,17,5,1,0,9,"Optimal"
999999999,"1/3/2014",91.3413858376143,1,3,2014,18,5,1,0,7,"Optimal"
999999999,"1/3/2014",91.1650442856277,1,3,2014,19,5,1,1,6.1,"Optimal"
999999999,"1/3/2014",90.9887027336412,1,3,2014,20,5,1,1,5,"Optimal"
999999999,"1/3/2014",90.8123611816546,1,3,2014,21,5,1,1,3.9,"Optimal"
999999999,"1/3/2014",90.636019629668,1,3,2014,22,5,1,1,3.9,"Optimal"
999999999,"1/3/2014",90.4596780776814,1,3,2014,23,5,1,1,3.9,"Optimal"
999999999,"1/4/2014",18.6166040285072,1,4,2014,0,6,0,1,3.9,"Optimal"
999999999,"1/4/2014",18.4402624765206,1,4,2014,1,6,0,1,3.9,"Optimal"
999999999,"1/4/2014",18.263920924534,1,4,2014,2,6,0,1,3,"Optimal"
999999999,"1/4/2014",18.0875793725474,1,4,2014,3,6,0,1,3.9,"Optimal"
999999999,"1/4/2014",17.9112378205609,1,4,2014,4,6,0,1,3,"Optimal"
999999999,"1/4/2014",17.7348962685743,1,4,2014,5,6,0,1,1.9,"Optimal"
999999999,"1/4/2014",17.5585547165877,1,4,2014,6,6,0,0,1.9,"Optimal"
999999999,"1/4/2014",17.3822131646011,1,4,2014,7,6,0,0,3,"Optimal"
999999999,"1/4/2014",17.2058716126146,1,4,2014,8,6,0,0,7,"Optimal"
999999999,"1/4/2014",17.029530060628,1,4,2014,9,6,0,0,10,"Optimal"
999999999,"1/4/2014",16.8531885086414,1,4,2014,10,6,0,0,14,"Optimal"
999999999,"1/4/2014",16.6768469566548,1,4,2014,11,6,0,0,19,"Optimal"
999999999,"1/4/2014",16.5005054046682,1,4,2014,12,6,0,0,21,"Optimal"
999999999,"1/4/2014",16.3241638526817,1,4,2014,13,6,0,0,23,"Optimal"
999999999,"1/4/2014",16.1478223006951,1,4,2014,14,6,0,0,24.1,"Optimal"
999999999,"1/4/2014",15.9714807487085,1,4,2014,15,6,0,0,25,"Optimal"
999999999,"1/4/2014",15.7951391967219,1,4,2014,16,6,0,0,26.1,"Optimal"
999999999,"1/4/2014",15.6187976447354,1,4,2014,17,6,0,0,26.1,"Optimal"
999999999,"1/4/2014",15.4424560927488,1,4,2014,18,6,0,0,27,"Optimal"
999999999,"1/4/2014",15.2661145407622,1,4,2014,19,6,0,1,27,"Optimal"
999999999,"1/4/2014",15.0897729887756,1,4,2014,20,6,0,1,26.1,"Optimal"
999999999,"1/4/2014",14.9134314367891,1,4,2014,21,6,0,1,27,"Optimal"
999999999,"1/4/2014",14.7370898848025,1,4,2014,22,6,0,1,27,"Optimal"
999999999,"1/4/2014",14.5607483328159,1,4,2014,23,6,0,1,27,"Optimal"
999999999,"1/5/2014",13.8677274015761,1,5,2014,0,0,0,1,27,"Optimal"
999999999,"1/5/2014",13.6913858495895,1,5,2014,1,0,0,1,26.1,"Optimal"
999999999,"1/5/2014",13.5150442976029,1,5,2014,2,0,0,1,25,"Optimal"
999999999,"1/5/2014",13.3387027456163,1,5,2014,3,0,0,1,25,"Optimal"
999999999,"1/5/2014",13.1623611936297,1,5,2014,4,0,0,1,26.1,"Optimal"
999999999,"1/5/2014",12.9860196416432,1,5,2014,5,0,0,1,25,"Optimal"
999999999,"1/5/2014",12.8096780896566,1,5,2014,6,0,0,0,25,"Optimal"
999999999,"1/5/2014",12.63333653767,1,5,2014,7,0,0,0,24.1,"Optimal"
999999999,"1/5/2014",12.4569949856834,1,5,2014,8,0,0,0,27,"Optimal"
999999999,"1/5/2014",12.2806534336969,1,5,2014,9,0,0,0,27,"Optimal"
999999999,"1/5/2014",12.1043118817103,1,5,2014,10,0,0,0,30,"Optimal"
999999999,"1/5/2014",11.9279703297237,1,5,2014,11,0,0,0,34,"Optimal"
999999999,"1/5/2014",11.7516287777371,1,5,2014,12,0,0,0,36,"Optimal"
999999999,"1/5/2014",11.5752872257506,1,5,2014,13,0,0,0,36,"Optimal"
999999999,"1/5/2014",11.398945673764,1,5,2014,14,0,0,0,36,"Optimal"
999999999,"1/5/2014",11.2226041217774,1,5,2014,15,0,0,0,35.1,"Optimal"
999999999,"1/5/2014",11.0462625697908,1,5,2014,16,0,0,0,34.45,"Optimal"
999999999,"1/5/2014",10.8699210178043,1,5,2014,17,0,0,0,36,"Optimal"
999999999,"1/5/2014",10.6935794658177,1,5,2014,18,0,0,0,35.0666666666667,"Optimal"
999999999,"1/5/2014",10.5172379138311,1,5,2014,19,0,0,1,36,"Optimal"
999999999,"1/5/2014",10.3408963618445,1,5,2014,20,0,0,1,36.7,"Optimal"
999999999,"1/5/2014",10.1645548098579,1,5,2014,21,0,0,1,37.2,"Optimal"
999999999,"1/5/2014",9.98821325787137,1,5,2014,22,0,0,1,37.5666666666667,"Optimal"
999999999,"1/5/2014",9.81187170588479,1,5,2014,23,0,0,1,37.0333333333333,"Optimal"
999999999,"1/6/2014",90.5066048804252,1,6,2014,0,1,1,1,39,"Optimal"
999999999,"1/6/2014",90.3302633284386,1,6,2014,1,1,1,1,37.9333333333333,"Optimal"
999999999,"1/6/2014",90.153921776452,1,6,2014,2,1,1,1,40.2,"Optimal"
999999999,"1/6/2014",89.9775802244654,1,6,2014,3,1,1,1,43,"Optimal"
999999999,"1/6/2014",89.8012386724788,1,6,2014,4,1,1,1,44.1,"Optimal"
999999999,"1/6/2014",0.21,1,6,2014,5,1,1,1,44.7333333333333,"Optimal"
999999999,"1/6/2014",1.35,1,6,2014,6,1,1,0,46.9,"Optimal"
999999999,"1/6/2014",51.075,1,6,2014,7,1,1,0,48.1,"Optimal"
999999999,"1/6/2014",90.764999,1,6,2014,8,1,1,0,48.1333333333333,"Optimal"
999999999,"1/6/2014",95.609999,1,6,2014,9,1,1,0,51.1,"Optimal"
999999999,"1/6/2014",89.894999,1,6,2014,10,1,1,0,52.4666666666667,"Optimal"
999999999,"1/6/2014",82.005,1,6,2014,11,1,1,0,54.5833333333333,"Optimal"
999999999,"1/6/2014",75.51,1,6,2014,12,1,1,0,55.65,"Optimal"
999999999,"1/6/2014",64.125,1,6,2014,13,1,1,0,53.8,"Optimal"
999999999,"1/6/2014",51.21,1,6,2014,14,1,1,0,53.35,"Optimal"
999999999,"1/6/2014",23.55,1,6,2014,15,1,1,0,48,"Optimal"
999999999,"1/6/2014",0.15,1,6,2014,16,1,1,0,45,"Optimal"
999999999,"1/6/2014",87.5087984966534,1,6,2014,17,1,1,0,38.875,"Optimal"
999999999,"1/6/2014",87.3324569446668,1,6,2014,18,1,1,0,38.1,"Optimal"
999999999,"1/6/2014",87.1561153926802,1,6,2014,19,1,1,1,35.1,"Optimal"
999999999,"1/6/2014",86.9797738406936,1,6,2014,20,1,1,1,33.1,"Optimal"
999999999,"1/6/2014",86.8034322887071,1,6,2014,21,1,1,1,32,"Optimal"
999999999,"1/6/2014",86.6270907367205,1,6,2014,22,1,1,1,30.9,"Optimal"
999999999,"1/6/2014",86.4507491847339,1,6,2014,23,1,1,1,28.9,"Optimal"
999999999,"1/7/2014",90.8765787474169,1,7,2014,0,2,1,1,28,"Optimal"
999999999,"1/7/2014",90.7002371954303,1,7,2014,1,2,1,1,27,"Optimal"
999999999,"1/7/2014",90.5238956434438,1,7,2014,2,2,1,1,26.1,"Optimal"
999999999,"1/7/2014",90.3475540914572,1,7,2014,3,2,1,1,19.9,"Optimal"
999999999,"1/7/2014",90.1712125394706,1,7,2014,4,2,1,1,17.1,"Optimal"
999999999,"1/7/2014",89.994870987484,1,7,2014,5,2,1,1,15.1,"Optimal"
999999999,"1/7/2014",5.4,1,7,2014,6,2,1,0,12.9,"Optimal"
999999999,"1/7/2014",71.97,1,7,2014,7,2,1,0,12,"Optimal"
999999999,"1/7/2014",105.059999,1,7,2014,8,2,1,0,12.9,"Optimal"
999999999,"1/7/2014",75.42,1,7,2014,9,2,1,0,14,"Optimal"
999999999,"1/7/2014",109.439995,1,7,2014,10,2,1,0,15.1,"Optimal"
999999999,"1/7/2014",94.425,1,7,2014,11,2,1,0,15.1,"Optimal"
999999999,"1/7/2014",87.21,1,7,2014,12,2,1,0,16,"Optimal"
999999999,"1/7/2014",82.29,1,7,2014,13,2,1,0,15.1,"Optimal"
999999999,"1/7/2014",79.59,1,7,2014,14,2,1,0,15.1,"Optimal"
999999999,"1/7/2014",40.05,1,7,2014,15,2,1,0,12.9,"Optimal"
999999999,"1/7/2014",88.0551139156317,1,7,2014,16,2,1,0,12,"Optimal"
999999999,"1/7/2014",87.8787723636451,1,7,2014,17,2,1,0,10.9,"Optimal"
999999999,"1/7/2014",87.7024308116585,1,7,2014,18,2,1,0,10,"Optimal"
999999999,"1/7/2014",87.526089259672,1,7,2014,19,2,1,1,10,"Optimal"
999999999,"1/7/2014",87.3497477076854,1,7,2014,20,2,1,1,10,"Optimal"
999999999,"1/7/2014",87.1734061556988,1,7,2014,21,2,1,1,10,"Optimal"
999999999,"1/7/2014",86.9970646037122,1,7,2014,22,2,1,1,10,"Optimal"
999999999,"1/7/2014",86.8207230517257,1,7,2014,23,2,1,1,10,"Optimal"
999999999,"1/8/2014",91.2465526144087,1,8,2014,0,3,1,1,9,"Optimal"
999999999,"1/8/2014",91.0702110624221,1,8,2014,1,3,1,1,8.1,"Optimal"
999999999,"1/8/2014",90.8938695104356,1,8,2014,2,3,1,1,8.1,"Optimal"
999999999,"1/8/2014",90.717527958449,1,8,2014,3,3,1,1,8.1,"Optimal"
999999999,"1/8/2014",90.5411864064624,1,8,2014,4,3,1,1,8.1,"Optimal"
999999999,"1/8/2014",90.3648448544758,1,8,2014,5,3,1,1,8.1,"Optimal"
999999999,"1/8/2014",14.07,1,8,2014,6,3,1,0,7,"Optimal"
999999999,"1/8/2014",106.019999,1,8,2014,7,3,1,0,8.1,"Optimal"
999999999,"1/8/2014",135.809997,1,8,2014,8,3,1,0,10.9,"Above_Normal"
999999999,"1/8/2014",142.215,1,8,2014,9,3,1,0,14,"Above_Normal"
999999999,"1/8/2014",152.534997,1,8,2014,10,3,1,0,17.1,"Above_Normal"
999999999,"1/8/2014",101.205,1,8,2014,11,3,1,0,19.9,"Optimal"
999999999,"1/8/2014",84.63,1,8,2014,12,3,1,0,21.9,"Optimal"
999999999,"1/8/2014",77.295,1,8,2014,13,3,1,0,21,"Optimal"
999999999,"1/8/2014",72.3,1,8,2014,14,3,1,0,21.9,"Optimal"
999999999,"1/8/2014",40.65,1,8,2014,15,3,1,0,21,"Optimal"
999999999,"1/8/2014",0.03,1,8,2014,16,3,1,0,19.9,"Optimal"
999999999,"1/8/2014",88.2487462306369,1,8,2014,17,3,1,0,19.9,"Optimal"
999999999,"1/8/2014",88.0724046786503,1,8,2014,18,3,1,0,19.9,"Optimal"
999999999,"1/8/2014",87.8960631266638,1,8,2014,19,3,1,1,19,"Optimal"
999999999,"1/8/2014",87.7197215746772,1,8,2014,20,3,1,1,19,"Optimal"
999999999,"1/8/2014",87.5433800226906,1,8,2014,21,3,1,1,19,"Optimal"
999999999,"1/8/2014",87.367038470704,1,8,2014,22,3,1,1,19,"Optimal"
999999999,"1/8/2014",87.1906969187174,1,8,2014,23,3,1,1,19.9,"Optimal"
999999999,"1/9/2014",91.6165264814005,1,9,2014,0,4,1,1,19.9,"Optimal"
999999999,"1/9/2014",91.4401849294139,1,9,2014,1,4,1,1,19.9,"Optimal"
999999999,"1/9/2014",91.2638433774274,1,9,2014,2,4,1,1,19,"Optimal"
999999999,"1/9/2014",91.0875018254408,1,9,2014,3,4,1,1,19.9,"Optimal"
999999999,"1/9/2014",90.9111602734542,1,9,2014,4,4,1,1,19.9,"Optimal"
999999999,"1/9/2014",90.7348187214676,1,9,2014,5,4,1,1,19,"Optimal"
999999999,"1/9/2014",20.49,1,9,2014,6,4,1,0,19,"Optimal"
999999999,"1/9/2014",110.354999,1,9,2014,7,4,1,0,19.9,"Optimal"
999999999,"1/9/2014",127.019998,1,9,2014,8,4,1,0,21.9,"Above_Normal"
999999999,"1/9/2014",241.919994,1,9,2014,9,4,1,0,24.1,"Above_Normal"
999999999,"1/9/2014",308.579991,1,9,2014,10,4,1,0,26.1,"Above_Normal"
999999999,"1/9/2014",303.929994,1,9,2014,11,4,1,0,26.1,"Above_Normal"
999999999,"1/9/2014",292.844992,1,9,2014,12,4,1,0,28,"Above_Normal"
999999999,"1/9/2014",286.304993,1,9,2014,13,4,1,0,30,"Above_Normal"
999999999,"1/9/2014",86.64,1,9,2014,14,4,1,0,30,"Optimal"
999999999,"1/9/2014",45.87,1,9,2014,15,4,1,0,28.9,"Optimal"
999999999,"1/9/2014",88.7950616496153,1,9,2014,16,4,1,0,27,"Optimal"
999999999,"1/9/2014",88.6187200976287,1,9,2014,17,4,1,0,51.7140989881926,"Optimal"
999999999,"1/9/2014",88.4423785456421,1,9,2014,18,4,1,0,25,"Optimal"
999999999,"1/9/2014",88.2660369936556,1,9,2014,19,4,1,1,23,"Optimal"
999999999,"1/9/2014",88.089695441669,1,9,2014,20,4,1,1,21.9,"Optimal"
999999999,"1/9/2014",87.9133538896824,1,9,2014,21,4,1,1,21.9,"Optimal"
999999999,"1/9/2014",87.7370123376958,1,9,2014,22,4,1,1,19,"Optimal"
999999999,"1/9/2014",87.5606707857092,1,9,2014,23,4,1,1,19,"Optimal"
999999999,"1/10/2014",91.9865003483923,1,10,2014,0,5,1,1,19,"Optimal"
999999999,"1/10/2014",91.8101587964057,1,10,2014,1,5,1,1,19,"Optimal"
999999999,"1/10/2014",91.6338172444191,1,10,2014,2,5,1,1,19,"Optimal"
999999999,"1/10/2014",91.4574756924326,1,10,2014,3,5,1,1,19.9,"Optimal"
999999999,"1/10/2014",91.281134140446,1,10,2014,4,5,1,1,21.9,"Optimal"
999999999,"1/10/2014",91.1047925884594,1,10,2014,5,5,1,1,24.1,"Optimal"
999999999,"1/10/2014",20.145,1,10,2014,6,5,1,0,24.1,"Optimal"
999999999,"1/10/2014",93.044999,1,10,2014,7,5,1,0,23.45,"Optimal"
999999999,"1/10/2014",126.479999,1,10,2014,8,5,1,0,24.5666666666667,"Above_Normal"
999999999,"1/10/2014",125.699994,1,10,2014,9,5,1,0,26.7333333333333,"Above_Normal"
999999999,"1/10/2014",115.29,1,10,2014,10,5,1,0,27.0666666666667,"Above_Normal"
999999999,"1/10/2014",95.64,1,10,2014,11,5,1,0,29.2,"Optimal"
999999999,"1/10/2014",92.31,1,10,2014,12,5,1,0,30.9,"Optimal"
999999999,"1/10/2014",70.065,1,10,2014,13,5,1,0,32,"Optimal"
999999999,"1/10/2014",37.905,1,10,2014,14,5,1,0,32,"Optimal"
999999999,"1/10/2014",13.455,1,10,2014,15,5,1,0,32,"Optimal"
999999999,"1/10/2014",89.1650355166071,1,10,2014,16,5,1,0,33.5666666666667,"Optimal"
999999999,"1/10/2014",88.9886939646205,1,10,2014,17,5,1,0,34.45,"Optimal"
999999999,"1/10/2014",88.8123524126339,1,10,2014,18,5,1,0,35.8,"Optimal"
999999999,"1/10/2014",88.6360108606473,1,10,2014,19,5,1,1,35.1,"Optimal"
999999999,"1/10/2014",88.4596693086608,1,10,2014,20,5,1,1,35.1,"Optimal"
999999999,"1/10/2014",88.2833277566742,1,10,2014,21,5,1,1,35.0666666666667,"Optimal"
999999999,"1/10/2014",88.1069862046876,1,10,2014,22,5,1,1,33.85,"Optimal"
999999999,"1/10/2014",87.930644652701,1,10,2014,23,5,1,1,35.1,"Optimal"
999999999,"1/11/2014",16.0875706035267,1,11,2014,0,6,0,1,34,"Optimal"
999999999,"1/11/2014",15.9112290515402,1,11,2014,1,6,0,1,34,"Optimal"
999999999,"1/11/2014",15.7348874995536,1,11,2014,2,6,0,1,35.4333333333333,"Optimal"
999999999,"1/11/2014",15.558545947567,1,11,2014,3,6,0,1,35.4333333333333,"Optimal"
999999999,"1/11/2014",15.3822043955804,1,11,2014,4,6,0,1,35.1,"Optimal"
999999999,"1/11/2014",15.2058628435939,1,11,2014,5,6,0,1,36,"Optimal"
999999999,"1/11/2014",15.0295212916073,1,11,2014,6,6,0,0,37.35,"Optimal"
999999999,"1/11/2014",14.8531797396207,1,11,2014,7,6,0,0,41.6666666666667,"Optimal"
999999999,"1/11/2014",14.6768381876341,1,11,2014,8,6,0,0,46,"Optimal"
999999999,"1/11/2014",14.5004966356476,1,11,2014,9,6,0,0,47.7,"Optimal"
999999999,"1/11/2014",14.324155083661,1,11,2014,10,6,0,0,54,"Optimal"
999999999,"1/11/2014",14.1478135316744,1,11,2014,11,6,0,0,54.3,"Optimal"
999999999,"1/11/2014",13.9714719796878,1,11,2014,12,6,0,0,56.55,"Optimal"
999999999,"1/11/2014",13.7951304277013,1,11,2014,13,6,0,0,55.9,"Optimal"
999999999,"1/11/2014",13.6187888757147,1,11,2014,14,6,0,0,54,"Optimal"
999999999,"1/11/2014",13.4424473237281,1,11,2014,15,6,0,0,55.65,"Optimal"
999999999,"1/11/2014",13.2661057717415,1,11,2014,16,6,0,0,55.9,"Optimal"
999999999,"1/11/2014",13.0897642197549,1,11,2014,17,6,0,0,57,"Optimal"
999999999,"1/11/2014",12.9134226677684,1,11,2014,18,6,0,0,55.9,"Optimal"
999999999,"1/11/2014",12.7370811157818,1,11,2014,19,6,0,1,56.2,"Optimal"
999999999,"1/11/2014",12.5607395637952,1,11,2014,20,6,0,1,56.65,"Optimal"
999999999,"1/11/2014",12.3843980118086,1,11,2014,21,6,0,1,55.9,"Optimal"
999999999,"1/11/2014",12.2080564598221,1,11,2014,22,6,0,1,50.55,"Optimal"
999999999,"1/11/2014",12.0317149078355,1,11,2014,23,6,0,1,53.1,"Optimal"
999999999,"1/12/2014",11.3386939765956,1,12,2014,0,0,0,1,54,"Optimal"
999999999,"1/12/2014",11.1623524246091,1,12,2014,1,0,0,1,52,"Optimal"
999999999,"1/12/2014",10.9860108726225,1,12,2014,2,0,0,1,49.45,"Optimal"
999999999,"1/12/2014",10.8096693206359,1,12,2014,3,0,0,1,46.9,"Optimal"
999999999,"1/12/2014",10.6333277686493,1,12,2014,4,0,0,1,46,"Optimal"
999999999,"1/12/2014",10.4569862166628,1,12,2014,5,0,0,1,44.1,"Optimal"
999999999,"1/12/2014",10.2806446646762,1,12,2014,6,0,0,0,43,"Optimal"
999999999,"1/12/2014",10.1043031126896,1,12,2014,7,0,0,0,42.1,"Optimal"
999999999,"1/12/2014",9.92796156070303,1,12,2014,8,0,0,0,43,"Optimal"
999999999,"1/12/2014",9.75162000871645,1,12,2014,9,0,0,0,44.1,"Optimal"
999999999,"1/12/2014",9.57527845672987,1,12,2014,10,0,0,0,45,"Optimal"
999999999,"1/12/2014",9.3989369047433,1,12,2014,11,0,0,0,46.9,"Optimal"
999999999,"1/12/2014",9.22259535275672,1,12,2014,12,0,0,0,45,"Optimal"
999999999,"1/12/2014",9.04625380077014,1,12,2014,13,0,0,0,45,"Optimal"
999999999,"1/12/2014",8.86991224878357,1,12,2014,14,0,0,0,45,"Optimal"
999999999,"1/12/2014",8.69357069679699,1,12,2014,15,0,0,0,44.1,"Optimal"
999999999,"1/12/2014",8.51722914481041,1,12,2014,16,0,0,0,43,"Optimal"
999999999,"1/12/2014",8.34088759282384,1,12,2014,17,0,0,0,42.1,"Optimal"
999999999,"1/12/2014",8.16454604083726,1,12,2014,18,0,0,0,41,"Optimal"
999999999,"1/12/2014",7.98820448885068,1,12,2014,19,0,0,1,39.9,"Optimal"
999999999,"1/12/2014",7.81186293686411,1,12,2014,20,0,0,1,39.9,"Optimal"
999999999,"1/12/2014",7.63552138487753,1,12,2014,21,0,0,1,39.9,"Optimal"
999999999,"1/12/2014",7.45917983289095,1,12,2014,22,0,0,1,37.9,"Optimal"
999999999,"1/12/2014",7.28283828090438,1,12,2014,23,0,0,1,37.9,"Optimal"
999999999,"1/13/2014",87.9775714554447,1,13,2014,0,1,1,1,37,"Optimal"
999999999,"1/13/2014",87.8012299034582,1,13,2014,1,1,1,1,37,"Optimal"
999999999,"1/13/2014",87.6248883514716,1,13,2014,2,1,1,1,37,"Optimal"
999999999,"1/13/2014",87.448546799485,1,13,2014,3,1,1,1,34,"Optimal"
999999999,"1/13/2014",87.2722052474984,1,13,2014,4,1,1,1,33.1,"Optimal"
999999999,"1/13/2014",87.0958636955119,1,13,2014,5,1,1,1,30.9,"Optimal"
999999999,"1/13/2014",22.905,1,13,2014,6,1,1,0,30.9,"Optimal"
999999999,"1/13/2014",104.789997,1,13,2014,7,1,1,0,33.1,"Optimal"
999999999,"1/13/2014",135.419997,1,13,2014,8,1,1,0,37,"Above_Normal"
999999999,"1/13/2014",128.789997,1,13,2014,9,1,1,0,41,"Above_Normal"
999999999,"1/13/2014",128.474997,1,13,2014,10,1,1,0,44.1,"Above_Normal"
999999999,"1/13/2014",102.284999,1,13,2014,11,1,1,0,46.9,"Optimal"
999999999,"1/13/2014",95.234999,1,13,2014,12,1,1,0,50,"Optimal"
999999999,"1/13/2014",85.89,1,13,2014,13,1,1,0,48.9,"Optimal"
999999999,"1/13/2014",73.815,1,13,2014,14,1,1,0,48.9,"Optimal"
999999999,"1/13/2014",31.14,1,13,2014,15,1,1,0,46.9,"Optimal"
999999999,"1/13/2014",0.045,1,13,2014,16,1,1,0,45,"Optimal"
999999999,"1/13/2014",84.9797650716729,1,13,2014,17,1,1,0,46,"Optimal"
999999999,"1/13/2014",84.8034235196863,1,13,2014,18,1,1,0,45,"Optimal"
999999999,"1/13/2014",84.6270819676998,1,13,2014,19,1,1,1,45,"Optimal"
999999999,"1/13/2014",84.4507404157132,1,13,2014,20,1,1,1,44.1,"Optimal"
999999999,"1/13/2014",84.2743988637266,1,13,2014,21,1,1,1,46.9,"Optimal"
999999999,"1/13/2014",84.09805731174,1,13,2014,22,1,1,1,46.9,"Optimal"
999999999,"1/13/2014",83.9217157597535,1,13,2014,23,1,1,1,48,"Optimal"
999999999,"1/14/2014",88.3475453224365,1,14,2014,0,2,1,1,48.9,"Optimal"
999999999,"1/14/2014",88.1712037704499,1,14,2014,1,2,1,1,48,"Optimal"
