"","Date","month","day","year","hour","DayofWeek","WeekDay","Peakhour","Temperature","KWh"
"382","12/16/2014",12,16,2014,21,2,1,0,44.06,78.6507011399289
"383","12/16/2014",12,16,2014,22,2,1,0,44.06,78.6507011399289
"384","12/16/2014",12,16,2014,23,2,1,0,42.98,78.6507011399289
"385","12/17/2014",12,17,2014,0,3,1,0,43.46,78.6507011399289
"386","12/17/2014",12,17,2014,1,3,1,0,44.06,78.6507011399289
"387","12/17/2014",12,17,2014,2,3,1,0,44.96,78.6507011399289
"388","12/17/2014",12,17,2014,3,3,1,0,46.04,78.6507011399289
"389","12/17/2014",12,17,2014,4,3,1,0,46.94,78.6507011399289
"390","12/17/2014",12,17,2014,5,3,1,0,44.96,78.6507011399289
"391","12/17/2014",12,17,2014,6,3,1,0,44.42,78.6507011399289
"392","12/17/2014",12,17,2014,7,3,1,1,42.98,78.6507011399289
"393","12/17/2014",12,17,2014,8,3,1,1,42.98,78.6507011399289
"394","12/17/2014",12,17,2014,9,3,1,1,42.89,78.6507011399289
"395","12/17/2014",12,17,2014,10,3,1,1,42.44,78.6507011399289
"396","12/17/2014",12,17,2014,11,3,1,1,42.86,78.6507011399289
"397","12/17/2014",12,17,2014,12,3,1,1,44.78,78.6507011399289
"398","12/17/2014",12,17,2014,13,3,1,1,46.04,78.6507011399289
"399","12/17/2014",12,17,2014,14,3,1,1,46.67,78.6507011399289
"400","12/17/2014",12,17,2014,15,3,1,1,47.21,78.6507011399289
"401","12/17/2014",12,17,2014,16,3,1,1,48.02,78.6507011399289
"402","12/17/2014",12,17,2014,17,3,1,1,46.94,78.6507011399289
"403","12/17/2014",12,17,2014,18,3,1,1,45.86,78.6507011399289
"404","12/17/2014",12,17,2014,19,3,1,1,44.96,78.6507011399289
"405","12/17/2014",12,17,2014,20,3,1,0,44.06,78.6507011399289
"406","12/17/2014",12,17,2014,21,3,1,0,42.98,78.6507011399289
"407","12/17/2014",12,17,2014,22,3,1,0,42.08,78.6507011399289
"408","12/17/2014",12,17,2014,23,3,1,0,41,78.6507011399289
"409","12/18/2014",12,18,2014,0,4,1,0,39.92,78.6507011399289
"410","12/18/2014",12,18,2014,1,4,1,0,39.92,78.6507011399289
"411","12/18/2014",12,18,2014,2,4,1,0,39.92,78.6507011399289
"412","12/18/2014",12,18,2014,3,4,1,0,39.92,78.6507011399289
"413","12/18/2014",12,18,2014,4,4,1,0,39.02,78.6507011399289
"414","12/18/2014",12,18,2014,5,4,1,0,37.04,78.6507011399289
"415","12/18/2014",12,18,2014,6,4,1,0,37.04,78.6507011399289
"416","12/18/2014",12,18,2014,7,4,1,1,36.32,78.6507011399289
"417","12/18/2014",12,18,2014,8,4,1,1,37.04,78.6507011399289
"418","12/18/2014",12,18,2014,9,4,1,1,39.92,78.6507011399289
"419","12/18/2014",12,18,2014,10,4,1,1,41,78.6507011399289
"420","12/18/2014",12,18,2014,11,4,1,1,42.98,78.6507011399289
"421","12/18/2014",12,18,2014,12,4,1,1,42.98,78.6507011399289
"422","12/18/2014",12,18,2014,13,4,1,1,42.98,78.6507011399289
"423","12/18/2014",12,18,2014,14,4,1,1,42.98,78.6507011399289
"424","12/18/2014",12,18,2014,15,4,1,1,42.08,78.6507011399289
"425","12/18/2014",12,18,2014,16,4,1,1,41,78.6507011399289
"426","12/18/2014",12,18,2014,17,4,1,1,41,78.6507011399289
"427","12/18/2014",12,18,2014,18,4,1,1,39.92,78.6507011399289
"428","12/18/2014",12,18,2014,19,4,1,1,39.02,78.6507011399289
"429","12/18/2014",12,18,2014,20,4,1,0,39.02,78.6507011399289
"430","12/18/2014",12,18,2014,21,4,1,0,39.02,78.6507011399289
"431","12/18/2014",12,18,2014,22,4,1,0,37.94,78.6507011399289
"432","12/18/2014",12,18,2014,23,4,1,0,37.04,78.6507011399289
"433","12/19/2014",12,19,2014,0,5,1,0,37.04,78.6507011399289
"434","12/19/2014",12,19,2014,1,5,1,0,37.04,78.6507011399289
"435","12/19/2014",12,19,2014,2,5,1,0,35.96,78.6507011399289
"436","12/19/2014",12,19,2014,3,5,1,0,35.06,78.6507011399289
"437","12/19/2014",12,19,2014,4,5,1,0,35.06,78.6507011399289
"438","12/19/2014",12,19,2014,5,5,1,0,33.98,78.6507011399289
"439","12/19/2014",12,19,2014,6,5,1,0,33.98,78.6507011399289
"440","12/19/2014",12,19,2014,7,5,1,1,33.98,78.6507011399289
"441","12/19/2014",12,19,2014,8,5,1,1,35.06,78.6507011399289
"442","12/19/2014",12,19,2014,9,5,1,1,33.98,78.6507011399289
"443","12/19/2014",12,19,2014,10,5,1,1,33.98,78.6507011399289
"444","12/19/2014",12,19,2014,11,5,1,1,35.06,78.6507011399289
"445","12/19/2014",12,19,2014,12,5,1,1,35.06,78.6507011399289
"446","12/19/2014",12,19,2014,13,5,1,1,35.06,78.6507011399289
"447","12/19/2014",12,19,2014,14,5,1,1,35.06,78.6507011399289
"448","12/19/2014",12,19,2014,15,5,1,1,35.06,78.6507011399289
"449","12/19/2014",12,19,2014,16,5,1,1,33.08,78.6507011399289
"450","12/19/2014",12,19,2014,17,5,1,1,32,78.6507011399289
"451","12/19/2014",12,19,2014,18,5,1,1,30.92,78.6507011399289
"452","12/19/2014",12,19,2014,19,5,1,1,30.92,78.6507011399289
"453","12/19/2014",12,19,2014,20,5,1,0,30.02,78.6507011399289
"454","12/19/2014",12,19,2014,21,5,1,0,30.02,78.6507011399289
"455","12/19/2014",12,19,2014,22,5,1,0,28.94,78.6507011399289
"456","12/19/2014",12,19,2014,23,5,1,0,28.94,78.6507011399289
"457","12/20/2014",12,20,2014,0,6,0,0,28.04,78.6507011399289
"458","12/20/2014",12,20,2014,1,6,0,0,28.04,78.6507011399289
"459","12/20/2014",12,20,2014,2,6,0,0,28.04,78.6507011399289
"460","12/20/2014",12,20,2014,3,6,0,0,28.04,78.6507011399289
"461","12/20/2014",12,20,2014,4,6,0,0,28.04,78.6507011399289
"462","12/20/2014",12,20,2014,5,6,0,0,28.04,78.6507011399289
"463","12/20/2014",12,20,2014,6,6,0,0,26.96,78.6507011399289
"464","12/20/2014",12,20,2014,7,6,0,1,28.04,78.6507011399289
"465","12/20/2014",12,20,2014,8,6,0,1,30.02,78.6507011399289
"466","12/20/2014",12,20,2014,9,6,0,1,30.11,78.6507011399289
"467","12/20/2014",12,20,2014,10,6,0,1,30.92,78.6507011399289
"468","12/20/2014",12,20,2014,11,6,0,1,33.08,78.6507011399289
"469","12/20/2014",12,20,2014,12,6,0,1,33.08,78.6507011399289
"470","12/20/2014",12,20,2014,13,6,0,1,33.98,78.6507011399289
"471","12/20/2014",12,20,2014,14,6,0,1,33.8,78.6507011399289
"472","12/20/2014",12,20,2014,15,6,0,1,33.98,78.6507011399289
"473","12/20/2014",12,20,2014,16,6,0,1,33.08,78.6507011399289
"474","12/20/2014",12,20,2014,17,6,0,1,33.44,78.6507011399289
"475","12/20/2014",12,20,2014,18,6,0,1,33.89,78.6507011399289
"476","12/20/2014",12,20,2014,19,6,0,1,35.06,78.6507011399289
"477","12/20/2014",12,20,2014,20,6,0,0,35.06,78.6507011399289
"478","12/20/2014",12,20,2014,21,6,0,0,35.06,78.6507011399289
"479","12/20/2014",12,20,2014,22,6,0,0,35.06,78.6507011399289
"480","12/20/2014",12,20,2014,23,6,0,0,35.06,78.6507011399289
"481","12/21/2014",12,21,2014,0,0,0,0,35.06,78.6507011399289
"482","12/21/2014",12,21,2014,1,0,0,0,35.33,78.6507011399289
"483","12/21/2014",12,21,2014,2,0,0,0,35.06,78.6507011399289
"484","12/21/2014",12,21,2014,3,0,0,0,35.06,78.6507011399289
"485","12/21/2014",12,21,2014,4,0,0,0,32,78.6507011399289
"486","12/21/2014",12,21,2014,5,0,0,0,32,78.6507011399289
"487","12/21/2014",12,21,2014,6,0,0,0,30.92,78.6507011399289
"488","12/21/2014",12,21,2014,7,0,0,1,30.02,78.6507011399289
"489","12/21/2014",12,21,2014,8,0,0,1,30.02,78.6507011399289
"490","12/21/2014",12,21,2014,9,0,0,1,30.11,78.6507011399289
"491","12/21/2014",12,21,2014,10,0,0,1,30.92,78.6507011399289
"492","12/21/2014",12,21,2014,11,0,0,1,32,78.6507011399289
"493","12/21/2014",12,21,2014,12,0,0,1,32,78.6507011399289
"494","12/21/2014",12,21,2014,13,0,0,1,33.08,78.6507011399289
"495","12/21/2014",12,21,2014,14,0,0,1,33.08,78.6507011399289
"496","12/21/2014",12,21,2014,15,0,0,1,33.8,78.6507011399289
"497","12/21/2014",12,21,2014,16,0,0,1,33.98,78.6507011399289
"498","12/21/2014",12,21,2014,17,0,0,1,33.89,78.6507011399289
"499","12/21/2014",12,21,2014,18,0,0,1,33.98,78.6507011399289
"500","12/21/2014",12,21,2014,19,0,0,1,33.98,78.6507011399289
"501","12/21/2014",12,21,2014,20,0,0,0,33.98,78.6507011399289
"502","12/21/2014",12,21,2014,21,0,0,0,33.98,78.6507011399289
"503","12/21/2014",12,21,2014,22,0,0,0,33.98,78.6507011399289
"504","12/21/2014",12,21,2014,23,0,0,0,33.98,78.6507011399289
"505","12/22/2014",12,22,2014,0,1,1,0,33.08,78.6507011399289
"506","12/22/2014",12,22,2014,1,1,1,0,33.08,78.6507011399289
"507","12/22/2014",12,22,2014,2,1,1,0,33.08,78.6507011399289
"508","12/22/2014",12,22,2014,3,1,1,0,33.08,78.6507011399289
"509","12/22/2014",12,22,2014,4,1,1,0,33.08,78.6507011399289
"510","12/22/2014",12,22,2014,5,1,1,0,33.08,78.6507011399289
"511","12/22/2014",12,22,2014,6,1,1,0,33.56,78.6507011399289
"512","12/22/2014",12,22,2014,7,1,1,1,33.98,78.6507011399289
"513","12/22/2014",12,22,2014,8,1,1,1,35.06,78.6507011399289
"514","12/22/2014",12,22,2014,9,1,1,1,37.94,78.6507011399289
"515","12/22/2014",12,22,2014,10,1,1,1,39.92,78.6507011399289
"516","12/22/2014",12,22,2014,11,1,1,1,42.08,78.6507011399289
"517","12/22/2014",12,22,2014,12,1,1,1,44.06,78.6507011399289
"518","12/22/2014",12,22,2014,13,1,1,1,43.46,78.6507011399289
"519","12/22/2014",12,22,2014,14,1,1,1,42.44,78.6507011399289
"520","12/22/2014",12,22,2014,15,1,1,1,41.9,78.6507011399289
"521","12/22/2014",12,22,2014,16,1,1,1,41,78.6507011399289
"522","12/22/2014",12,22,2014,17,1,1,1,41,78.6507011399289
"523","12/22/2014",12,22,2014,18,1,1,1,40.1,78.6507011399289
"524","12/22/2014",12,22,2014,19,1,1,1,42.56,78.6507011399289
"525","12/22/2014",12,22,2014,20,1,1,0,41,78.6507011399289
"526","12/22/2014",12,22,2014,21,1,1,0,42.08,78.6507011399289
"527","12/22/2014",12,22,2014,22,1,1,0,42.08,78.6507011399289
"528","12/22/2014",12,22,2014,23,1,1,0,42.08,78.6507011399289
"529","12/23/2014",12,23,2014,0,2,1,0,42.89,78.6507011399289
"530","12/23/2014",12,23,2014,1,2,1,0,42.89,78.6507011399289
"531","12/23/2014",12,23,2014,2,2,1,0,42.86,78.6507011399289
"532","12/23/2014",12,23,2014,3,2,1,0,42.86,78.6507011399289
"533","12/23/2014",12,23,2014,4,2,1,0,43.43,78.6507011399289
"534","12/23/2014",12,23,2014,5,2,1,0,42.98,78.6507011399289
"535","12/23/2014",12,23,2014,6,2,1,0,42.845,78.6507011399289
"536","12/23/2014",12,23,2014,7,2,1,1,44.06,78.6507011399289
"537","12/23/2014",12,23,2014,8,2,1,1,44.06,78.6507011399289
"538","12/23/2014",12,23,2014,9,2,1,1,44.96,78.6507011399289
"539","12/23/2014",12,23,2014,10,2,1,1,44.06,78.6507011399289
"540","12/23/2014",12,23,2014,11,2,1,1,44.96,78.6507011399289
"541","12/23/2014",12,23,2014,12,2,1,1,44.96,78.6507011399289
"542","12/23/2014",12,23,2014,13,2,1,1,44.72,78.6507011399289
"543","12/23/2014",12,23,2014,14,2,1,1,44.96,78.6507011399289
"544","12/23/2014",12,23,2014,15,2,1,1,44.96,78.6507011399289
"545","12/23/2014",12,23,2014,16,2,1,1,45.68,78.6507011399289
"546","12/23/2014",12,23,2014,17,2,1,1,46.04,78.6507011399289
"547","12/23/2014",12,23,2014,18,2,1,1,46.04,78.6507011399289
"548","12/23/2014",12,23,2014,19,2,1,1,46.04,78.6507011399289
"549","12/23/2014",12,23,2014,20,2,1,0,46.04,78.6507011399289
"550","12/23/2014",12,23,2014,21,2,1,0,42.98,78.6507011399289
"551","12/23/2014",12,23,2014,22,2,1,0,42.98,78.6507011399289
"552","12/23/2014",12,23,2014,23,2,1,0,42.08,78.6507011399289
"553","12/24/2014",12,24,2014,0,3,1,0,42.08,78.6507011399289
"554","12/24/2014",12,24,2014,1,3,1,0,42.08,78.6507011399289
"555","12/24/2014",12,24,2014,2,3,1,0,42.08,78.6507011399289
"556","12/24/2014",12,24,2014,3,3,1,0,42.08,78.6507011399289
"557","12/24/2014",12,24,2014,4,3,1,0,41,78.6507011399289
"558","12/24/2014",12,24,2014,5,3,1,0,41,78.6507011399289
"559","12/24/2014",12,24,2014,6,3,1,0,41,78.6507011399289
"560","12/24/2014",12,24,2014,7,3,1,1,42.08,78.6507011399289
"561","12/24/2014",12,24,2014,8,3,1,1,42.08,78.6507011399289
"562","12/24/2014",12,24,2014,9,3,1,1,42.98,78.6507011399289
"563","12/24/2014",12,24,2014,10,3,1,1,44.96,78.6507011399289
"564","12/24/2014",12,24,2014,11,3,1,1,44.96,78.6507011399289
"565","12/24/2014",12,24,2014,12,3,1,1,44.96,78.6507011399289
"566","12/24/2014",12,24,2014,13,3,1,1,44.96,78.6507011399289
"567","12/24/2014",12,24,2014,14,3,1,1,44.96,78.6507011399289
"568","12/24/2014",12,24,2014,15,3,1,1,44.96,78.6507011399289
"569","12/24/2014",12,24,2014,16,3,1,1,46.04,78.6507011399289
"570","12/24/2014",12,24,2014,17,3,1,1,44.78,78.6507011399289
"571","12/24/2014",12,24,2014,18,3,1,1,46.22,78.6507011399289
"572","12/24/2014",12,24,2014,19,3,1,1,46.04,78.6507011399289
"573","12/24/2014",12,24,2014,20,3,1,0,44.78,78.6507011399289
"574","12/24/2014",12,24,2014,21,3,1,0,44.78,78.6507011399289
"575","12/24/2014",12,24,2014,22,3,1,0,46.04,78.6507011399289
"576","12/24/2014",12,24,2014,23,3,1,0,44.96,78.6507011399289
"577","12/25/2014",12,25,2014,0,4,1,0,44.78,78.6507011399289
"578","12/25/2014",12,25,2014,1,4,1,0,44.72,78.6507011399289
"579","12/25/2014",12,25,2014,2,4,1,0,46.94,78.6507011399289
"580","12/25/2014",12,25,2014,3,4,1,0,57.92,110.208169389001
"581","12/25/2014",12,25,2014,4,4,1,0,58.46,110.208169389001
"582","12/25/2014",12,25,2014,5,4,1,0,57.56,110.208169389001
"583","12/25/2014",12,25,2014,6,4,1,0,57.56,110.208169389001
"584","12/25/2014",12,25,2014,7,4,1,1,55.67,110.208169389001
"585","12/25/2014",12,25,2014,8,4,1,1,57.02,110.208169389001
"586","12/25/2014",12,25,2014,9,4,1,1,53.96,110.208169389001
"587","12/25/2014",12,25,2014,10,4,1,1,51.98,110.208169389001
"588","12/25/2014",12,25,2014,11,4,1,1,50,110.208169389001
"589","12/25/2014",12,25,2014,12,4,1,1,51.08,110.208169389001
"590","12/25/2014",12,25,2014,13,4,1,1,51.08,110.208169389001
"591","12/25/2014",12,25,2014,14,4,1,1,50,110.208169389001
"592","12/25/2014",12,25,2014,15,4,1,1,48.02,78.6507011399289
"593","12/25/2014",12,25,2014,16,4,1,1,46.94,78.6507011399289
"594","12/25/2014",12,25,2014,17,4,1,1,46.94,78.6507011399289
"595","12/25/2014",12,25,2014,18,4,1,1,46.94,78.6507011399289
"596","12/25/2014",12,25,2014,19,4,1,1,46.04,78.6507011399289
"597","12/25/2014",12,25,2014,20,4,1,0,46.04,78.6507011399289
"598","12/25/2014",12,25,2014,21,4,1,0,44.96,78.6507011399289
"599","12/25/2014",12,25,2014,22,4,1,0,44.96,78.6507011399289
"600","12/25/2014",12,25,2014,23,4,1,0,44.06,78.6507011399289
"601","12/26/2014",12,26,2014,0,5,1,0,42.98,78.6507011399289
"602","12/26/2014",12,26,2014,1,5,1,0,42.08,78.6507011399289
"603","12/26/2014",12,26,2014,2,5,1,0,42.08,78.6507011399289
"604","12/26/2014",12,26,2014,3,5,1,0,39.92,78.6507011399289
"605","12/26/2014",12,26,2014,4,5,1,0,41,78.6507011399289
"606","12/26/2014",12,26,2014,5,5,1,0,37.94,78.6507011399289
"607","12/26/2014",12,26,2014,6,5,1,0,37.94,78.6507011399289
"608","12/26/2014",12,26,2014,7,5,1,1,39.02,78.6507011399289
"609","12/26/2014",12,26,2014,8,5,1,1,42.98,78.6507011399289
"610","12/26/2014",12,26,2014,9,5,1,1,44.96,78.6507011399289
"611","12/26/2014",12,26,2014,10,5,1,1,46.04,78.6507011399289
"612","12/26/2014",12,26,2014,11,5,1,1,46.94,78.6507011399289
"613","12/26/2014",12,26,2014,12,5,1,1,48.02,78.6507011399289
"614","12/26/2014",12,26,2014,13,5,1,1,48.92,110.208169389001
"615","12/26/2014",12,26,2014,14,5,1,1,48.92,110.208169389001
"616","12/26/2014",12,26,2014,15,5,1,1,48.02,78.6507011399289
"617","12/26/2014",12,26,2014,16,5,1,1,48.02,78.6507011399289
"618","12/26/2014",12,26,2014,17,5,1,1,46.04,78.6507011399289
"619","12/26/2014",12,26,2014,18,5,1,1,44.96,78.6507011399289
"620","12/26/2014",12,26,2014,19,5,1,1,44.06,78.6507011399289
"621","12/26/2014",12,26,2014,20,5,1,0,42.98,78.6507011399289
"622","12/26/2014",12,26,2014,21,5,1,0,42.98,78.6507011399289
"623","12/26/2014",12,26,2014,22,5,1,0,42.08,78.6507011399289
"624","12/26/2014",12,26,2014,23,5,1,0,41,78.6507011399289
"625","12/27/2014",12,27,2014,0,6,0,0,39.92,78.6507011399289
"626","12/27/2014",12,27,2014,1,6,0,0,39.92,78.6507011399289
"627","12/27/2014",12,27,2014,2,6,0,0,41,78.6507011399289
"628","12/27/2014",12,27,2014,3,6,0,0,41,78.6507011399289
"629","12/27/2014",12,27,2014,4,6,0,0,39.92,78.6507011399289
"630","12/27/2014",12,27,2014,5,6,0,0,41,78.6507011399289
"631","12/27/2014",12,27,2014,6,6,0,0,39.92,78.6507011399289
"632","12/27/2014",12,27,2014,7,6,0,1,41,78.6507011399289
"633","12/27/2014",12,27,2014,8,6,0,1,42.98,78.6507011399289
"634","12/27/2014",12,27,2014,9,6,0,1,44.96,78.6507011399289
"635","12/27/2014",12,27,2014,10,6,0,1,48.02,78.6507011399289
"636","12/27/2014",12,27,2014,11,6,0,1,50,110.208169389001
"637","12/27/2014",12,27,2014,12,6,0,1,51.98,110.208169389001
"638","12/27/2014",12,27,2014,13,6,0,1,51.8,110.208169389001
"639","12/27/2014",12,27,2014,14,6,0,1,51.98,110.208169389001
"640","12/27/2014",12,27,2014,15,6,0,1,50,110.208169389001
"641","12/27/2014",12,27,2014,16,6,0,1,48.02,78.6507011399289
"642","12/27/2014",12,27,2014,17,6,0,1,46.94,78.6507011399289
"643","12/27/2014",12,27,2014,18,6,0,1,46.04,78.6507011399289
"644","12/27/2014",12,27,2014,19,6,0,1,44.96,78.6507011399289
"645","12/27/2014",12,27,2014,20,6,0,0,44.06,78.6507011399289
"646","12/27/2014",12,27,2014,21,6,0,0,42.98,78.6507011399289
"647","12/27/2014",12,27,2014,22,6,0,0,44.06,78.6507011399289
"648","12/27/2014",12,27,2014,23,6,0,0,42.98,78.6507011399289
"649","12/28/2014",12,28,2014,0,0,0,0,44.96,78.6507011399289
"650","12/28/2014",12,28,2014,1,0,0,0,44.96,78.6507011399289
"651","12/28/2014",12,28,2014,2,0,0,0,44.96,78.6507011399289
"652","12/28/2014",12,28,2014,3,0,0,0,44.96,78.6507011399289
"653","12/28/2014",12,28,2014,4,0,0,0,44.96,78.6507011399289
"654","12/28/2014",12,28,2014,5,0,0,0,44.96,78.6507011399289
"655","12/28/2014",12,28,2014,6,0,0,0,44.96,78.6507011399289
"656","12/28/2014",12,28,2014,7,0,0,1,46.04,78.6507011399289
"657","12/28/2014",12,28,2014,8,0,0,1,46.04,78.6507011399289
"658","12/28/2014",12,28,2014,9,0,0,1,46.94,78.6507011399289
"659","12/28/2014",12,28,2014,10,0,0,1,48.02,78.6507011399289
"660","12/28/2014",12,28,2014,11,0,0,1,48.92,110.208169389001
"661","12/28/2014",12,28,2014,12,0,0,1,50,110.208169389001
"662","12/28/2014",12,28,2014,13,0,0,1,51.08,110.208169389001
"663","12/28/2014",12,28,2014,14,0,0,1,51.98,110.208169389001
"664","12/28/2014",12,28,2014,15,0,0,1,48.92,110.208169389001
"665","12/28/2014",12,28,2014,16,0,0,1,46.94,78.6507011399289
"666","12/28/2014",12,28,2014,17,0,0,1,46.94,78.6507011399289
"667","12/28/2014",12,28,2014,18,0,0,1,46.04,78.6507011399289
"668","12/28/2014",12,28,2014,19,0,0,1,44.96,78.6507011399289
"669","12/28/2014",12,28,2014,20,0,0,0,44.06,78.6507011399289
"670","12/28/2014",12,28,2014,21,0,0,0,42.08,78.6507011399289
"671","12/28/2014",12,28,2014,22,0,0,0,41,78.6507011399289
"672","12/28/2014",12,28,2014,23,0,0,0,39.92,78.6507011399289
"673","12/29/2014",12,29,2014,0,1,1,0,39.02,78.6507011399289
"674","12/29/2014",12,29,2014,1,1,1,0,37.94,78.6507011399289
"675","12/29/2014",12,29,2014,2,1,1,0,37.04,78.6507011399289
"676","12/29/2014",12,29,2014,3,1,1,0,35.96,78.6507011399289
"677","12/29/2014",12,29,2014,4,1,1,0,35.96,78.6507011399289
"678","12/29/2014",12,29,2014,5,1,1,0,35.96,78.6507011399289
"679","12/29/2014",12,29,2014,6,1,1,0,35.06,78.6507011399289
"680","12/29/2014",12,29,2014,7,1,1,1,35.06,78.6507011399289
"681","12/29/2014",12,29,2014,8,1,1,1,35.06,78.6507011399289
"682","12/29/2014",12,29,2014,9,1,1,1,39.02,78.6507011399289
"683","12/29/2014",12,29,2014,10,1,1,1,39.92,78.6507011399289
"684","12/29/2014",12,29,2014,11,1,1,1,41,78.6507011399289
"685","12/29/2014",12,29,2014,12,1,1,1,39.92,78.6507011399289
"686","12/29/2014",12,29,2014,13,1,1,1,41,78.6507011399289
"687","12/29/2014",12,29,2014,14,1,1,1,39.92,78.6507011399289
"688","12/29/2014",12,29,2014,15,1,1,1,39.92,78.6507011399289
"689","12/29/2014",12,29,2014,16,1,1,1,39.02,78.6507011399289
"690","12/29/2014",12,29,2014,17,1,1,1,37.94,78.6507011399289
"691","12/29/2014",12,29,2014,18,1,1,1,35.06,78.6507011399289
"692","12/29/2014",12,29,2014,19,1,1,1,33.08,78.6507011399289
"693","12/29/2014",12,29,2014,20,1,1,0,32,78.6507011399289
"694","12/29/2014",12,29,2014,21,1,1,0,30.92,78.6507011399289
"695","12/29/2014",12,29,2014,22,1,1,0,30.92,78.6507011399289
"696","12/29/2014",12,29,2014,23,1,1,0,30.02,78.6507011399289
"697","12/30/2014",12,30,2014,0,2,1,0,28.04,78.6507011399289
"698","12/30/2014",12,30,2014,1,2,1,0,26.96,78.6507011399289
"699","12/30/2014",12,30,2014,2,2,1,0,24.98,78.6507011399289
"700","12/30/2014",12,30,2014,3,2,1,0,24.08,78.6507011399289
"701","12/30/2014",12,30,2014,4,2,1,0,24.08,78.6507011399289
"702","12/30/2014",12,30,2014,5,2,1,0,23,78.6507011399289
"703","12/30/2014",12,30,2014,6,2,1,0,23,78.6507011399289
"704","12/30/2014",12,30,2014,7,2,1,1,23,78.6507011399289
"705","12/30/2014",12,30,2014,8,2,1,1,24.08,78.6507011399289
"706","12/30/2014",12,30,2014,9,2,1,1,24.98,78.6507011399289
"707","12/30/2014",12,30,2014,10,2,1,1,26.06,78.6507011399289
"708","12/30/2014",12,30,2014,11,2,1,1,26.96,78.6507011399289
"709","12/30/2014",12,30,2014,12,2,1,1,28.04,78.6507011399289
"710","12/30/2014",12,30,2014,13,2,1,1,28.94,78.6507011399289
"711","12/30/2014",12,30,2014,14,2,1,1,30.02,78.6507011399289
"712","12/30/2014",12,30,2014,15,2,1,1,28.94,78.6507011399289
"713","12/30/2014",12,30,2014,16,2,1,1,28.04,78.6507011399289
"714","12/30/2014",12,30,2014,17,2,1,1,26.96,78.6507011399289
"715","12/30/2014",12,30,2014,18,2,1,1,26.06,78.6507011399289
"716","12/30/2014",12,30,2014,19,2,1,1,24.98,78.6507011399289
"717","12/30/2014",12,30,2014,20,2,1,0,24.98,78.6507011399289
"718","12/30/2014",12,30,2014,21,2,1,0,24.08,78.6507011399289
"719","12/30/2014",12,30,2014,22,2,1,0,23,78.6507011399289
"720","12/30/2014",12,30,2014,23,2,1,0,21.92,78.6507011399289
"721","12/31/2014",12,31,2014,0,3,1,0,21.02,78.6507011399289
"722","12/31/2014",12,31,2014,1,3,1,0,19.94,78.6507011399289
"723","12/31/2014",12,31,2014,2,3,1,0,19.94,78.6507011399289
"724","12/31/2014",12,31,2014,3,3,1,0,19.94,78.6507011399289
"725","12/31/2014",12,31,2014,4,3,1,0,19.94,78.6507011399289
"726","12/31/2014",12,31,2014,5,3,1,0,19.94,78.6507011399289
"727","12/31/2014",12,31,2014,6,3,1,0,19.94,78.6507011399289
"728","12/31/2014",12,31,2014,7,3,1,1,21.02,78.6507011399289
"729","12/31/2014",12,31,2014,8,3,1,1,24.08,78.6507011399289
"730","12/31/2014",12,31,2014,9,3,1,1,26.06,78.6507011399289
"731","12/31/2014",12,31,2014,10,3,1,1,28.04,78.6507011399289
"732","12/31/2014",12,31,2014,11,3,1,1,28.94,78.6507011399289
"733","12/31/2014",12,31,2014,12,3,1,1,28.94,78.6507011399289
"734","12/31/2014",12,31,2014,13,3,1,1,28.94,78.6507011399289
"735","12/31/2014",12,31,2014,14,3,1,1,28.94,78.6507011399289
"736","12/31/2014",12,31,2014,15,3,1,1,28.04,78.6507011399289
"737","12/31/2014",12,31,2014,16,3,1,1,26.96,78.6507011399289
"738","12/31/2014",12,31,2014,17,3,1,1,26.06,78.6507011399289
"739","12/31/2014",12,31,2014,18,3,1,1,26.06,78.6507011399289
"740","12/31/2014",12,31,2014,19,3,1,1,24.98,78.6507011399289
"741","12/31/2014",12,31,2014,20,3,1,0,24.98,78.6507011399289
"742","12/31/2014",12,31,2014,21,3,1,0,23,78.6507011399289
"743","12/31/2014",12,31,2014,22,3,1,0,21.92,78.6507011399289
"744","12/31/2014",12,31,2014,23,3,1,0,21.92,78.6507011399289
