"","Account","Date","KWh","month","day","year","hour","DayofWeek","WeekDay","Peakhour","Temperature"
"1",999999999,"1/1/2014",78.405,1,1,2014,0,3,1,1,23
"2",999999999,"1/1/2014",76.425,1,1,2014,1,3,1,1,21.9
"3",999999999,"1/1/2014",78.015,1,1,2014,2,3,1,1,21.9
"4",999999999,"1/1/2014",78.12,1,1,2014,3,3,1,1,21.9
"5",999999999,"1/1/2014",77.535,1,1,2014,4,3,1,1,21
"6",999999999,"1/1/2014",104.099999,1,1,2014,5,3,1,1,21
"7",999999999,"1/1/2014",158.264998,1,1,2014,6,3,1,0,21
"8",999999999,"1/1/2014",249.164995,1,1,2014,7,3,1,0,19.9
"9",999999999,"1/1/2014",240.524994,1,1,2014,8,3,1,0,23
"10",999999999,"1/1/2014",224.069994,1,1,2014,9,3,1,0,24.1
"11",999999999,"1/1/2014",223.394993,1,1,2014,10,3,1,0,26.1
"12",999999999,"1/1/2014",215.039996,1,1,2014,11,3,1,0,26.1
"13",999999999,"1/1/2014",210.675,1,1,2014,12,3,1,0,27
"14",999999999,"1/1/2014",196.049998,1,1,2014,13,3,1,0,28
"15",999999999,"1/1/2014",196.559993,1,1,2014,14,3,1,0,27
"16",999999999,"1/1/2014",151.829996,1,1,2014,15,3,1,0,27
"17",999999999,"1/1/2014",103.739998,1,1,2014,16,3,1,0,26.1
"18",999999999,"1/1/2014",99.584999,1,1,2014,17,3,1,0,25
"19",999999999,"1/1/2014",97.589998,1,1,2014,18,3,1,0,24.1
"20",999999999,"1/1/2014",91.47,1,1,2014,19,3,1,1,24.1
"21",999999999,"1/1/2014",93.6,1,1,2014,20,3,1,1,23
"22",999999999,"1/1/2014",79.35,1,1,2014,21,3,1,1,21.9
"23",999999999,"1/1/2014",76.44,1,1,2014,22,3,1,1,23
"24",999999999,"1/1/2014",78.975,1,1,2014,23,3,1,1,23
"25",999999999,"1/2/2014",78.66,1,2,2014,0,4,1,1,21
"26",999999999,"1/2/2014",77.385,1,2,2014,1,4,1,1,20.1666666666667
"27",999999999,"1/2/2014",79.485,1,2,2014,2,4,1,1,19.2
"28",999999999,"1/2/2014",83.685,1,2,2014,3,4,1,1,19.2
"29",999999999,"1/2/2014",162.194999,1,2,2014,4,4,1,1,19.2
"30",999999999,"1/2/2014",170.474997,1,2,2014,5,4,1,1,19.2666666666667
"31",999999999,"1/2/2014",205.874997,1,2,2014,6,4,1,0,19.2666666666667
"32",999999999,"1/2/2014",264.044997,1,2,2014,7,4,1,0,19.2
"33",999999999,"1/2/2014",263.534995,1,2,2014,8,4,1,0,19.5666666666667
"34",999999999,"1/2/2014",269.009995,1,2,2014,9,4,1,0,24.1
"35",999999999,"1/2/2014",80.82,1,2,2014,10,4,1,0,25.8
"36",999999999,"1/2/2014",33.45,1,2,2014,11,4,1,0,24.5666666666667
"37",999999999,"1/2/2014",24.825,1,2,2014,12,4,1,0,24.1
"38",999999999,"1/2/2014",28.995,1,2,2014,13,4,1,0,25.8333333333333
"39",999999999,"1/2/2014",20.775,1,2,2014,14,4,1,0,19.9
"40",999999999,"1/2/2014",6,1,2,2014,15,4,1,0,13.95
"41",999999999,"1/2/2014",0,1,2,2014,16,4,1,0,12.1333333333333
"42",999999999,"1/2/2014",0,1,2,2014,17,4,1,0,10.3
"43",999999999,"1/2/2014",0,1,2,2014,18,4,1,0,8.1
"44",999999999,"1/2/2014",0,1,2,2014,19,4,1,1,6.1
"45",999999999,"1/2/2014",0,1,2,2014,20,4,1,1,6.45
"46",999999999,"1/2/2014",0,1,2,2014,21,4,1,1,4.45
"47",999999999,"1/2/2014",0,1,2,2014,22,4,1,1,3.1
"48",999999999,"1/2/2014",0,1,2,2014,23,4,1,1,2.76666666666667
"49",999999999,"1/3/2014",0,1,3,2014,0,5,1,1,1.56666666666667
"50",999999999,"1/3/2014",0,1,3,2014,1,5,1,1,1.9
"51",999999999,"1/3/2014",0,1,3,2014,2,5,1,1,1.9
"52",999999999,"1/3/2014",0,1,3,2014,3,5,1,1,1.9
"53",999999999,"1/3/2014",0,1,3,2014,4,5,1,1,1.65
"54",999999999,"1/3/2014",0,1,3,2014,5,5,1,1,3.1
"55",999999999,"1/3/2014",6.975,1,3,2014,6,5,1,0,3.1
"56",999999999,"1/3/2014",50.79,1,3,2014,7,5,1,0,3.9
"57",999999999,"1/3/2014",51.945,1,3,2014,8,5,1,0,5
"58",999999999,"1/3/2014",40.275,1,3,2014,9,5,1,0,6.1
"59",999999999,"1/3/2014",41.1,1,3,2014,10,5,1,0,8.8
"60",999999999,"1/3/2014",40.995,1,3,2014,11,5,1,0,9.75
"61",999999999,"1/3/2014",40.095,1,3,2014,12,5,1,0,12
"62",999999999,"1/3/2014",39.06,1,3,2014,13,5,1,0,14
"63",999999999,"1/3/2014",37.785,1,3,2014,14,5,1,0,14
"64",999999999,"1/3/2014",20.295,1,3,2014,15,5,1,0,12.9
"65",999999999,"1/3/2014",0,1,3,2014,16,5,1,0,10.9
"66",999999999,"1/3/2014",0,1,3,2014,17,5,1,0,9
"67",999999999,"1/3/2014",0,1,3,2014,18,5,1,0,7
"68",999999999,"1/3/2014",0,1,3,2014,19,5,1,1,6.1
"69",999999999,"1/3/2014",0,1,3,2014,20,5,1,1,5
"70",999999999,"1/3/2014",0,1,3,2014,21,5,1,1,3.9
"71",999999999,"1/3/2014",0,1,3,2014,22,5,1,1,3.9
"72",999999999,"1/3/2014",0,1,3,2014,23,5,1,1,3.9
"73",999999999,"1/4/2014",0,1,4,2014,0,6,0,1,3.9
"74",999999999,"1/4/2014",0,1,4,2014,1,6,0,1,3.9
"75",999999999,"1/4/2014",0,1,4,2014,2,6,0,1,3
"76",999999999,"1/4/2014",0,1,4,2014,3,6,0,1,3.9
"77",999999999,"1/4/2014",0,1,4,2014,4,6,0,1,3
"78",999999999,"1/4/2014",0,1,4,2014,5,6,0,1,1.9
"79",999999999,"1/4/2014",0,1,4,2014,6,6,0,0,1.9
"80",999999999,"1/4/2014",0,1,4,2014,7,6,0,0,3
"81",999999999,"1/4/2014",0,1,4,2014,8,6,0,0,7
"82",999999999,"1/4/2014",0,1,4,2014,9,6,0,0,10
"83",999999999,"1/4/2014",0,1,4,2014,10,6,0,0,14
"84",999999999,"1/4/2014",0,1,4,2014,11,6,0,0,19
"85",999999999,"1/4/2014",0,1,4,2014,12,6,0,0,21
"86",999999999,"1/4/2014",0,1,4,2014,13,6,0,0,23
"87",999999999,"1/4/2014",0,1,4,2014,14,6,0,0,24.1
"88",999999999,"1/4/2014",0,1,4,2014,15,6,0,0,25
"89",999999999,"1/4/2014",0,1,4,2014,16,6,0,0,26.1
"90",999999999,"1/4/2014",0,1,4,2014,17,6,0,0,26.1
"91",999999999,"1/4/2014",0,1,4,2014,18,6,0,0,27
"92",999999999,"1/4/2014",0,1,4,2014,19,6,0,1,27
"93",999999999,"1/4/2014",0,1,4,2014,20,6,0,1,26.1
"94",999999999,"1/4/2014",0,1,4,2014,21,6,0,1,27
"95",999999999,"1/4/2014",0,1,4,2014,22,6,0,1,27
"96",999999999,"1/4/2014",0,1,4,2014,23,6,0,1,27
"97",999999999,"1/5/2014",0,1,5,2014,0,0,0,1,27
"98",999999999,"1/5/2014",0,1,5,2014,1,0,0,1,26.1
"99",999999999,"1/5/2014",0,1,5,2014,2,0,0,1,25
"100",999999999,"1/5/2014",0,1,5,2014,3,0,0,1,25
"101",999999999,"1/5/2014",0,1,5,2014,4,0,0,1,26.1
"102",999999999,"1/5/2014",0,1,5,2014,5,0,0,1,25
"103",999999999,"1/5/2014",0,1,5,2014,6,0,0,0,25
"104",999999999,"1/5/2014",0,1,5,2014,7,0,0,0,24.1
"105",999999999,"1/5/2014",0,1,5,2014,8,0,0,0,27
"106",999999999,"1/5/2014",0,1,5,2014,9,0,0,0,27
"107",999999999,"1/5/2014",0,1,5,2014,10,0,0,0,30
"108",999999999,"1/5/2014",0,1,5,2014,11,0,0,0,34
"109",999999999,"1/5/2014",0,1,5,2014,12,0,0,0,36
"110",999999999,"1/5/2014",0,1,5,2014,13,0,0,0,36
"111",999999999,"1/5/2014",0,1,5,2014,14,0,0,0,36
"112",999999999,"1/5/2014",0,1,5,2014,15,0,0,0,35.1
"113",999999999,"1/5/2014",0,1,5,2014,16,0,0,0,34.45
"114",999999999,"1/5/2014",0,1,5,2014,17,0,0,0,36
"115",999999999,"1/5/2014",0,1,5,2014,18,0,0,0,35.0666666666667
"116",999999999,"1/5/2014",0,1,5,2014,19,0,0,1,36
"117",999999999,"1/5/2014",0,1,5,2014,20,0,0,1,36.7
"118",999999999,"1/5/2014",0,1,5,2014,21,0,0,1,37.2
"119",999999999,"1/5/2014",0,1,5,2014,22,0,0,1,37.5666666666667
"120",999999999,"1/5/2014",0,1,5,2014,23,0,0,1,37.0333333333333
"121",999999999,"1/6/2014",0,1,6,2014,0,1,1,1,39
"122",999999999,"1/6/2014",0,1,6,2014,1,1,1,1,37.9333333333333
"123",999999999,"1/6/2014",0,1,6,2014,2,1,1,1,40.2
"124",999999999,"1/6/2014",0,1,6,2014,3,1,1,1,43
"125",999999999,"1/6/2014",0,1,6,2014,4,1,1,1,44.1
"126",999999999,"1/6/2014",0.21,1,6,2014,5,1,1,1,44.7333333333333
"127",999999999,"1/6/2014",1.35,1,6,2014,6,1,1,0,46.9
"128",999999999,"1/6/2014",51.075,1,6,2014,7,1,1,0,48.1
"129",999999999,"1/6/2014",90.764999,1,6,2014,8,1,1,0,48.1333333333333
"130",999999999,"1/6/2014",95.609999,1,6,2014,9,1,1,0,51.1
"131",999999999,"1/6/2014",89.894999,1,6,2014,10,1,1,0,52.4666666666667
"132",999999999,"1/6/2014",82.005,1,6,2014,11,1,1,0,54.5833333333333
"133",999999999,"1/6/2014",75.51,1,6,2014,12,1,1,0,55.65
"134",999999999,"1/6/2014",64.125,1,6,2014,13,1,1,0,53.8
"135",999999999,"1/6/2014",51.21,1,6,2014,14,1,1,0,53.35
"136",999999999,"1/6/2014",23.55,1,6,2014,15,1,1,0,48
"137",999999999,"1/6/2014",0.15,1,6,2014,16,1,1,0,45
"138",999999999,"1/6/2014",0,1,6,2014,17,1,1,0,38.875
"139",999999999,"1/6/2014",0,1,6,2014,18,1,1,0,38.1
"140",999999999,"1/6/2014",0,1,6,2014,19,1,1,1,35.1
"141",999999999,"1/6/2014",0,1,6,2014,20,1,1,1,33.1
"142",999999999,"1/6/2014",0,1,6,2014,21,1,1,1,32
"143",999999999,"1/6/2014",0,1,6,2014,22,1,1,1,30.9
"144",999999999,"1/6/2014",0,1,6,2014,23,1,1,1,28.9
"145",999999999,"1/7/2014",0,1,7,2014,0,2,1,1,28
"146",999999999,"1/7/2014",0,1,7,2014,1,2,1,1,27
"147",999999999,"1/7/2014",0,1,7,2014,2,2,1,1,26.1
"148",999999999,"1/7/2014",0,1,7,2014,3,2,1,1,19.9
"149",999999999,"1/7/2014",0,1,7,2014,4,2,1,1,17.1
"150",999999999,"1/7/2014",0,1,7,2014,5,2,1,1,15.1
"151",999999999,"1/7/2014",5.4,1,7,2014,6,2,1,0,12.9
"152",999999999,"1/7/2014",71.97,1,7,2014,7,2,1,0,12
"153",999999999,"1/7/2014",105.059999,1,7,2014,8,2,1,0,12.9
"154",999999999,"1/7/2014",75.42,1,7,2014,9,2,1,0,14
"155",999999999,"1/7/2014",109.439995,1,7,2014,10,2,1,0,15.1
"156",999999999,"1/7/2014",94.425,1,7,2014,11,2,1,0,15.1
"157",999999999,"1/7/2014",87.21,1,7,2014,12,2,1,0,16
"158",999999999,"1/7/2014",82.29,1,7,2014,13,2,1,0,15.1
"159",999999999,"1/7/2014",79.59,1,7,2014,14,2,1,0,15.1
"160",999999999,"1/7/2014",40.05,1,7,2014,15,2,1,0,12.9
"161",999999999,"1/7/2014",0,1,7,2014,16,2,1,0,12
"162",999999999,"1/7/2014",0,1,7,2014,17,2,1,0,10.9
"163",999999999,"1/7/2014",0,1,7,2014,18,2,1,0,10
"164",999999999,"1/7/2014",0,1,7,2014,19,2,1,1,10
"165",999999999,"1/7/2014",0,1,7,2014,20,2,1,1,10
"166",999999999,"1/7/2014",0,1,7,2014,21,2,1,1,10
"167",999999999,"1/7/2014",0,1,7,2014,22,2,1,1,10
"168",999999999,"1/7/2014",0,1,7,2014,23,2,1,1,10
"169",999999999,"1/8/2014",0,1,8,2014,0,3,1,1,9
"170",999999999,"1/8/2014",0,1,8,2014,1,3,1,1,8.1
"171",999999999,"1/8/2014",0,1,8,2014,2,3,1,1,8.1
"172",999999999,"1/8/2014",0,1,8,2014,3,3,1,1,8.1
"173",999999999,"1/8/2014",0,1,8,2014,4,3,1,1,8.1
"174",999999999,"1/8/2014",0,1,8,2014,5,3,1,1,8.1
"175",999999999,"1/8/2014",14.07,1,8,2014,6,3,1,0,7
"176",999999999,"1/8/2014",106.019999,1,8,2014,7,3,1,0,8.1
"177",999999999,"1/8/2014",135.809997,1,8,2014,8,3,1,0,10.9
"178",999999999,"1/8/2014",142.215,1,8,2014,9,3,1,0,14
"179",999999999,"1/8/2014",152.534997,1,8,2014,10,3,1,0,17.1
"180",999999999,"1/8/2014",101.205,1,8,2014,11,3,1,0,19.9
"181",999999999,"1/8/2014",84.63,1,8,2014,12,3,1,0,21.9
"182",999999999,"1/8/2014",77.295,1,8,2014,13,3,1,0,21
"183",999999999,"1/8/2014",72.3,1,8,2014,14,3,1,0,21.9
"184",999999999,"1/8/2014",40.65,1,8,2014,15,3,1,0,21
"185",999999999,"1/8/2014",0.03,1,8,2014,16,3,1,0,19.9
"186",999999999,"1/8/2014",0,1,8,2014,17,3,1,0,19.9
"187",999999999,"1/8/2014",0,1,8,2014,18,3,1,0,19.9
"188",999999999,"1/8/2014",0,1,8,2014,19,3,1,1,19
"189",999999999,"1/8/2014",0,1,8,2014,20,3,1,1,19
"190",999999999,"1/8/2014",0,1,8,2014,21,3,1,1,19
"191",999999999,"1/8/2014",0,1,8,2014,22,3,1,1,19
"192",999999999,"1/8/2014",0,1,8,2014,23,3,1,1,19.9
"193",999999999,"1/9/2014",0,1,9,2014,0,4,1,1,19.9
"194",999999999,"1/9/2014",0,1,9,2014,1,4,1,1,19.9
"195",999999999,"1/9/2014",0,1,9,2014,2,4,1,1,19
"196",999999999,"1/9/2014",0,1,9,2014,3,4,1,1,19.9
"197",999999999,"1/9/2014",0,1,9,2014,4,4,1,1,19.9
"198",999999999,"1/9/2014",0,1,9,2014,5,4,1,1,19
"199",999999999,"1/9/2014",20.49,1,9,2014,6,4,1,0,19
"200",999999999,"1/9/2014",110.354999,1,9,2014,7,4,1,0,19.9
"201",999999999,"1/9/2014",127.019998,1,9,2014,8,4,1,0,21.9
"202",999999999,"1/9/2014",241.919994,1,9,2014,9,4,1,0,24.1
"203",999999999,"1/9/2014",308.579991,1,9,2014,10,4,1,0,26.1
"204",999999999,"1/9/2014",303.929994,1,9,2014,11,4,1,0,26.1
"205",999999999,"1/9/2014",292.844992,1,9,2014,12,4,1,0,28
"206",999999999,"1/9/2014",286.304993,1,9,2014,13,4,1,0,30
"207",999999999,"1/9/2014",86.64,1,9,2014,14,4,1,0,30
"208",999999999,"1/9/2014",45.87,1,9,2014,15,4,1,0,28.9
"209",999999999,"1/9/2014",0,1,9,2014,16,4,1,0,27
"210",999999999,"1/9/2014",0,1,9,2014,17,4,1,0,22
"211",999999999,"1/9/2014",0,1,9,2014,18,4,1,0,25
"212",999999999,"1/9/2014",0,1,9,2014,19,4,1,1,23
"213",999999999,"1/9/2014",0,1,9,2014,20,4,1,1,21.9
"214",999999999,"1/9/2014",0,1,9,2014,21,4,1,1,21.9
"215",999999999,"1/9/2014",0,1,9,2014,22,4,1,1,19
"216",999999999,"1/9/2014",0,1,9,2014,23,4,1,1,19
"217",999999999,"1/10/2014",0,1,10,2014,0,5,1,1,19
"218",999999999,"1/10/2014",0,1,10,2014,1,5,1,1,19
"219",999999999,"1/10/2014",0,1,10,2014,2,5,1,1,19
"220",999999999,"1/10/2014",0,1,10,2014,3,5,1,1,19.9
"221",999999999,"1/10/2014",0,1,10,2014,4,5,1,1,21.9
"222",999999999,"1/10/2014",0,1,10,2014,5,5,1,1,24.1
"223",999999999,"1/10/2014",20.145,1,10,2014,6,5,1,0,24.1
"224",999999999,"1/10/2014",93.044999,1,10,2014,7,5,1,0,23.45
"225",999999999,"1/10/2014",126.479999,1,10,2014,8,5,1,0,24.5666666666667
"226",999999999,"1/10/2014",125.699994,1,10,2014,9,5,1,0,26.7333333333333
"227",999999999,"1/10/2014",115.29,1,10,2014,10,5,1,0,27.0666666666667
"228",999999999,"1/10/2014",95.64,1,10,2014,11,5,1,0,29.2
"229",999999999,"1/10/2014",92.31,1,10,2014,12,5,1,0,30.9
"230",999999999,"1/10/2014",70.065,1,10,2014,13,5,1,0,32
"231",999999999,"1/10/2014",37.905,1,10,2014,14,5,1,0,32
"232",999999999,"1/10/2014",13.455,1,10,2014,15,5,1,0,32
"233",999999999,"1/10/2014",0,1,10,2014,16,5,1,0,33.5666666666667
"234",999999999,"1/10/2014",0,1,10,2014,17,5,1,0,34.45
"235",999999999,"1/10/2014",0,1,10,2014,18,5,1,0,35.8
"236",999999999,"1/10/2014",0,1,10,2014,19,5,1,1,35.1
"237",999999999,"1/10/2014",0,1,10,2014,20,5,1,1,35.1
"238",999999999,"1/10/2014",0,1,10,2014,21,5,1,1,35.0666666666667
"239",999999999,"1/10/2014",0,1,10,2014,22,5,1,1,33.85
"240",999999999,"1/10/2014",0,1,10,2014,23,5,1,1,35.1
"241",999999999,"1/11/2014",0,1,11,2014,0,6,0,1,34
"242",999999999,"1/11/2014",0,1,11,2014,1,6,0,1,34
"243",999999999,"1/11/2014",0,1,11,2014,2,6,0,1,35.4333333333333
"244",999999999,"1/11/2014",0,1,11,2014,3,6,0,1,35.4333333333333
"245",999999999,"1/11/2014",0,1,11,2014,4,6,0,1,35.1
"246",999999999,"1/11/2014",0,1,11,2014,5,6,0,1,36
"247",999999999,"1/11/2014",0,1,11,2014,6,6,0,0,37.35
"248",999999999,"1/11/2014",0,1,11,2014,7,6,0,0,41.6666666666667
"249",999999999,"1/11/2014",0,1,11,2014,8,6,0,0,46
"250",999999999,"1/11/2014",0,1,11,2014,9,6,0,0,47.7
"251",999999999,"1/11/2014",0,1,11,2014,10,6,0,0,54
"252",999999999,"1/11/2014",0,1,11,2014,11,6,0,0,54.3
"253",999999999,"1/11/2014",0,1,11,2014,12,6,0,0,56.55
"254",999999999,"1/11/2014",0,1,11,2014,13,6,0,0,55.9
"255",999999999,"1/11/2014",0,1,11,2014,14,6,0,0,54
"256",999999999,"1/11/2014",0,1,11,2014,15,6,0,0,55.65
"257",999999999,"1/11/2014",0,1,11,2014,16,6,0,0,55.9
"258",999999999,"1/11/2014",0,1,11,2014,17,6,0,0,57
"259",999999999,"1/11/2014",0,1,11,2014,18,6,0,0,55.9
"260",999999999,"1/11/2014",0,1,11,2014,19,6,0,1,56.2
"261",999999999,"1/11/2014",0,1,11,2014,20,6,0,1,56.65
"262",999999999,"1/11/2014",0,1,11,2014,21,6,0,1,55.9
"263",999999999,"1/11/2014",0,1,11,2014,22,6,0,1,50.55
"264",999999999,"1/11/2014",0,1,11,2014,23,6,0,1,53.1
"265",999999999,"1/12/2014",0,1,12,2014,0,0,0,1,54
"266",999999999,"1/12/2014",0,1,12,2014,1,0,0,1,52
"267",999999999,"1/12/2014",0,1,12,2014,2,0,0,1,49.45
"268",999999999,"1/12/2014",0,1,12,2014,3,0,0,1,46.9
"269",999999999,"1/12/2014",0,1,12,2014,4,0,0,1,46
"270",999999999,"1/12/2014",0,1,12,2014,5,0,0,1,44.1
"271",999999999,"1/12/2014",0,1,12,2014,6,0,0,0,43
"272",999999999,"1/12/2014",0,1,12,2014,7,0,0,0,42.1
"273",999999999,"1/12/2014",0,1,12,2014,8,0,0,0,43
"274",999999999,"1/12/2014",0,1,12,2014,9,0,0,0,44.1
"275",999999999,"1/12/2014",0,1,12,2014,10,0,0,0,45
"276",999999999,"1/12/2014",0,1,12,2014,11,0,0,0,46.9
"277",999999999,"1/12/2014",0,1,12,2014,12,0,0,0,45
"278",999999999,"1/12/2014",0,1,12,2014,13,0,0,0,45
"279",999999999,"1/12/2014",0,1,12,2014,14,0,0,0,45
"280",999999999,"1/12/2014",0,1,12,2014,15,0,0,0,44.1
"281",999999999,"1/12/2014",0,1,12,2014,16,0,0,0,43
"282",999999999,"1/12/2014",0,1,12,2014,17,0,0,0,42.1
"283",999999999,"1/12/2014",0,1,12,2014,18,0,0,0,41
"284",999999999,"1/12/2014",0,1,12,2014,19,0,0,1,39.9
"285",999999999,"1/12/2014",0,1,12,2014,20,0,0,1,39.9
"286",999999999,"1/12/2014",0,1,12,2014,21,0,0,1,39.9
"287",999999999,"1/12/2014",0,1,12,2014,22,0,0,1,37.9
"288",999999999,"1/12/2014",0,1,12,2014,23,0,0,1,37.9
"289",999999999,"1/13/2014",0,1,13,2014,0,1,1,1,37
"290",999999999,"1/13/2014",0,1,13,2014,1,1,1,1,37
"291",999999999,"1/13/2014",0,1,13,2014,2,1,1,1,37
"292",999999999,"1/13/2014",0,1,13,2014,3,1,1,1,34
"293",999999999,"1/13/2014",0,1,13,2014,4,1,1,1,33.1
"294",999999999,"1/13/2014",0,1,13,2014,5,1,1,1,30.9
"295",999999999,"1/13/2014",22.905,1,13,2014,6,1,1,0,30.9
"296",999999999,"1/13/2014",104.789997,1,13,2014,7,1,1,0,33.1
"297",999999999,"1/13/2014",135.419997,1,13,2014,8,1,1,0,37
"298",999999999,"1/13/2014",128.789997,1,13,2014,9,1,1,0,41
"299",999999999,"1/13/2014",128.474997,1,13,2014,10,1,1,0,44.1
"300",999999999,"1/13/2014",102.284999,1,13,2014,11,1,1,0,46.9
"301",999999999,"1/13/2014",95.234999,1,13,2014,12,1,1,0,50
"302",999999999,"1/13/2014",85.89,1,13,2014,13,1,1,0,48.9
"303",999999999,"1/13/2014",73.815,1,13,2014,14,1,1,0,48.9
"304",999999999,"1/13/2014",31.14,1,13,2014,15,1,1,0,46.9
"305",999999999,"1/13/2014",0.045,1,13,2014,16,1,1,0,45
"306",999999999,"1/13/2014",0,1,13,2014,17,1,1,0,46
"307",999999999,"1/13/2014",0,1,13,2014,18,1,1,0,45
"308",999999999,"1/13/2014",0,1,13,2014,19,1,1,1,45
"309",999999999,"1/13/2014",0,1,13,2014,20,1,1,1,44.1
"310",999999999,"1/13/2014",0,1,13,2014,21,1,1,1,46.9
"311",999999999,"1/13/2014",0,1,13,2014,22,1,1,1,46.9
"312",999999999,"1/13/2014",0,1,13,2014,23,1,1,1,48
"313",999999999,"1/14/2014",0,1,14,2014,0,2,1,1,48.9
"314",999999999,"1/14/2014",0,1,14,2014,1,2,1,1,48
"315",999999999,"1/14/2014",0,1,14,2014,2,2,1,1,48
"316",999999999,"1/14/2014",0,1,14,2014,3,2,1,1,46.9
"317",999999999,"1/14/2014",0,1,14,2014,4,2,1,1,45
"318",999999999,"1/14/2014",0,1,14,2014,5,2,1,1,44.1
"319",999999999,"1/14/2014",0,1,14,2014,6,2,1,0,46.9
"320",999999999,"1/14/2014",81.629998,1,14,2014,7,2,1,0,48
"321",999999999,"1/14/2014",101.039993,1,14,2014,8,2,1,0,46.9
"322",999999999,"1/14/2014",92.205,1,14,2014,9,2,1,0,46.9
"323",999999999,"1/14/2014",91.979999,1,14,2014,10,2,1,0,48
"324",999999999,"1/14/2014",81.765,1,14,2014,11,2,1,0,48
"325",999999999,"1/14/2014",63.36,1,14,2014,12,2,1,0,48.55
"326",999999999,"1/14/2014",63.27,1,14,2014,13,2,1,0,47.875
"327",999999999,"1/14/2014",53.355,1,14,2014,14,2,1,0,46.5
"328",999999999,"1/14/2014",23.655,1,14,2014,15,2,1,0,47.1666666666667
"329",999999999,"1/14/2014",0.24,1,14,2014,16,2,1,0,46.65
"330",999999999,"1/14/2014",0,1,14,2014,17,2,1,0,45.7
"331",999999999,"1/14/2014",0,1,14,2014,18,2,1,0,47.5333333333333
"332",999999999,"1/14/2014",0,1,14,2014,19,2,1,1,46.9
"333",999999999,"1/14/2014",0,1,14,2014,20,2,1,1,46.2666666666667
"334",999999999,"1/14/2014",0,1,14,2014,21,2,1,1,45.7
"335",999999999,"1/14/2014",0,1,14,2014,22,2,1,1,44.8
"336",999999999,"1/14/2014",0,1,14,2014,23,2,1,1,44.35
"337",999999999,"1/15/2014",0,1,15,2014,0,3,1,1,43
"338",999999999,"1/15/2014",0,1,15,2014,1,3,1,1,43
"339",999999999,"1/15/2014",0,1,15,2014,2,3,1,1,42.1
"340",999999999,"1/15/2014",0,1,15,2014,3,3,1,1,41
"341",999999999,"1/15/2014",0,1,15,2014,4,3,1,1,39
"342",999999999,"1/15/2014",0,1,15,2014,5,3,1,1,37
"343",999999999,"1/15/2014",6.975,1,15,2014,6,3,1,0,36
"344",999999999,"1/15/2014",59.565,1,15,2014,7,3,1,0,37
"345",999999999,"1/15/2014",89.114999,1,15,2014,8,3,1,0,39
"346",999999999,"1/15/2014",95.624999,1,15,2014,9,3,1,0,42.1
"347",999999999,"1/15/2014",109.274998,1,15,2014,10,3,1,0,44.1
"348",999999999,"1/15/2014",79.74,1,15,2014,11,3,1,0,46
"349",999999999,"1/15/2014",68.895,1,15,2014,12,3,1,0,46
"350",999999999,"1/15/2014",59.325,1,15,2014,13,3,1,0,46.9
"351",999999999,"1/15/2014",49.245,1,15,2014,14,3,1,0,46
"352",999999999,"1/15/2014",18.33,1,15,2014,15,3,1,0,44.1
"353",999999999,"1/15/2014",0,1,15,2014,16,3,1,0,42.1
"354",999999999,"1/15/2014",0,1,15,2014,17,3,1,0,39.9
"355",999999999,"1/15/2014",0,1,15,2014,18,3,1,0,39.9
"356",999999999,"1/15/2014",0,1,15,2014,19,3,1,1,42.1
"357",999999999,"1/15/2014",0,1,15,2014,20,3,1,1,39
"358",999999999,"1/15/2014",0,1,15,2014,21,3,1,1,37.9
"359",999999999,"1/15/2014",0,1,15,2014,22,3,1,1,39
"360",999999999,"1/15/2014",0,1,15,2014,23,3,1,1,36.75
"361",999999999,"1/16/2014",0,1,16,2014,0,4,1,1,36
"362",999999999,"1/16/2014",0,1,16,2014,1,4,1,1,35.025
"363",999999999,"1/16/2014",0,1,16,2014,2,4,1,1,35.35
"364",999999999,"1/16/2014",0,1,16,2014,3,4,1,1,36
"365",999999999,"1/16/2014",0,1,16,2014,4,4,1,1,33.9
"366",999999999,"1/16/2014",0,1,16,2014,5,4,1,1,33.5666666666667
"367",999999999,"1/16/2014",4.365,1,16,2014,6,4,1,0,35.0666666666667
"368",999999999,"1/16/2014",88.934999,1,16,2014,7,4,1,0,33.8666666666667
"369",999999999,"1/16/2014",92.22,1,16,2014,8,4,1,0,35.35
"370",999999999,"1/16/2014",96.779999,1,16,2014,9,4,1,0,37.2666666666667
"371",999999999,"1/16/2014",99.914999,1,16,2014,10,4,1,0,39
"372",999999999,"1/16/2014",66.48,1,16,2014,11,4,1,0,37.9
"373",999999999,"1/16/2014",66.27,1,16,2014,12,4,1,0,37.3
"374",999999999,"1/16/2014",57.285,1,16,2014,13,4,1,0,37.65
"375",999999999,"1/16/2014",50.31,1,16,2014,14,4,1,0,39
"376",999999999,"1/16/2014",23.4,1,16,2014,15,4,1,0,37.65
"377",999999999,"1/16/2014",0,1,16,2014,16,4,1,0,37.975
"378",999999999,"1/16/2014",0,1,16,2014,17,4,1,0,37.9
"379",999999999,"1/16/2014",0,1,16,2014,18,4,1,0,37.65
"380",999999999,"1/16/2014",0,1,16,2014,19,4,1,1,37.9
"381",999999999,"1/16/2014",0,1,16,2014,20,4,1,1,37.3
"382",999999999,"1/16/2014",0,1,16,2014,21,4,1,1,37.9
