"","Test set"
"","Linear Regresion"
"ME","-0.00885789721770806"
"RMSE","0.366359624999936"
"MAE","0.289194355618148"
"MPE","-788.596481833975"
"MAPE","863.266307907995"
"","Regression Tree"
"ME","0.00488287719685545"
"RMSE","0.371197788516021"
"MAE","0.28894698204061"
"MPE","-755.902973428878"
"MAPE","809.30215902518"
"","Neural Network"
"RMSE.nn","0.397149597800671"
"MAE.nn","0.27634095160018"
"MAPE.nn","0.817910001548449"
