"","Test set"
"","Linear Regresion"
"ME","-0.0458407480927358"
"RMSE","0.347925012666942"
"MAE","0.278071616495194"
"MPE","-470.975228306739"
"MAPE","516.48570087908"
"","Regression Tree"
"ME","0.00323561917662065"
"RMSE","0.35165707508262"
"MAE","0.273182714285701"
"MPE","-387.32185666176"
"MAPE","440.344321533384"
"","Neural Network"
"RMSE.nn","0.329583705317586"
"MAE.nn","0.224808085465594"
"MAPE.nn","1.40369468860943"
